transfers_out,yellow_cards,code,goals_conceded,photo,saves,influence,ep_this,squad_number,goals_scored,loans_in,web_name,value_season,in_dreamteam,team_code,id,special,first_name,transfers_out_event,chance_of_playing_next_round,cost_change_start,cost_change_event_fall,creativity,cost_change_start_fall,bonus,ict_index,total_points,penalties_missed,transfers_in,status,form,own_goals,loaned_in,now_cost,points_per_game,clean_sheets,assists,selected_by_percent,value_form,loans_out,news,ea_index,penalties_saved,dreamteam_count,event_points,red_cards,loaned_out,transfers_in_event,bps,element_type,ep_next,threat,team,chance_of_playing_this_round,minutes,second_name,cost_change_event
2564,0,52940,0,52940.jpg,0,1.4,1.3,2,0,0,Janmaat,0.2,False,57,404,False,Daryl,2564,0,0,0,0.3,0,0,0.2,1,0,191,i,1.0,0,0,50,1.0,0,0,0.3,0.2,0,Muscle injury - Expected back 09 Sep,0,0,0,1,0,0,191,4,2,0.0,0.0,18,,17,Janmaat,0
9372,0,20145,0,20145.jpg,0,0.0,0.3,6,0,0,Mariappa,0.0,False,57,405,False,Adrian,9372,100,0,0,0.0,0,0,0.0,0,0,4574,a,0.0,0,0,40,0.0,0,0,4.0,0.0,0,,0,0,0,0,0,0,4574,0,2,1.3,0.0,18,100,0,Mariappa,0
3883,0,231172,0,231172.jpg,0,0.0,0.3,32,0,0,Mason,0.0,False,57,406,False,Brandon,3883,,0,0,0.0,0,0,0.0,0,0,2708,a,0.0,0,0,40,0.0,0,0,1.6,0.0,0,,0,0,0,0,0,0,2708,0,2,1.3,0.0,18,,0,Mason,0
365,0,54484,3,54484.jpg,0,9.2,0.8,21,0,0,Kiko Femenía,0.2,False,57,407,False,Francisco,365,100,0,0,1.9,0,0,1.1,1,0,205,a,1.0,0,0,45,1.0,0,0,0.1,0.2,0,,0,0,0,1,0,0,205,11,2,1.8,0.0,18,100,72,Femenía Far,0
679,0,43250,3,43250.jpg,0,3.2,0.6,8,0,0,Cleverley,0.4,False,57,408,False,Tom,679,100,0,0,5.2,0,0,1.0,2,0,914,a,2.0,0,0,50,2.0,0,0,0.2,0.4,0,,0,0,0,2,0,0,914,8,3,1.6,2.0,18,100,90,Cleverley,0
51846,0,38439,0,38439.jpg,0,0.0,1.0,29,0,0,Capoue,0.0,False,57,409,False,Etienne,51846,,0,0,0.0,0,0,0.0,0,0,1191,a,0.0,0,0,55,0.0,0,0,6.0,0.0,0,,0,0,0,0,0,0,1191,0,3,2.0,0.0,18,,0,Capoue,0
1346,0,21123,0,21123.jpg,0,0.0,0.0,,0,0,Behrami,0.0,False,57,410,False,Valon,1346,0,0,0,0.0,0,0,0.0,0,0,486,u,0.0,0,0,45,0.0,0,0,0.3,0.0,0,Transferred to Udinese,0,0,0,0,0,0,486,0,3,0.0,0.0,18,0,0,Behrami,0
73,0,88935,0,88935.jpg,0,0.0,0.0,,0,0,Berghuis,0.0,False,57,411,False,Steven,73,0,0,0,0.0,0,0,0.0,0,0,2,u,0.0,0,0,50,0.0,0,0,0.0,0.0,0,Transferred to Feyenoord,0,0,0,0,0,0,2,0,3,0.0,0.0,18,0,0,Berghuis,0
520,0,44604,3,44604.jpg,0,7.0,0.6,7,0,0,Amrabat,0.4,False,57,412,False,Nordin,520,,0,0,19.0,0,0,2.6,2,0,1059,a,2.0,0,0,50,2.0,0,0,0.1,0.4,0,,0,0,0,2,0,0,1059,-2,3,1.6,0.0,18,,90,Amrabat,0
457,0,173514,0,173514.jpg,0,0.0,1.0,10,0,0,Success,0.0,False,57,413,False,Isaac,457,,0,0,0.0,0,0,0.0,0,0,59,a,0.0,0,0,55,0.0,0,0,0.1,0.0,0,,0,0,0,0,0,0,59,0,3,2.0,0.0,18,,0,Success,0
8749,0,121599,3,121599.jpg,0,48.6,0.6,16,1,0,Doucouré,1.8,False,57,414,False,Abdoulaye,8749,,0,0,25.2,0,2,10.9,9,0,79619,a,9.0,0,0,50,9.0,0,0,2.6,1.8,0,,0,0,0,9,0,0,79619,36,3,1.6,35.0,18,,90,Doucouré,0
2401,0,61566,1,61566.jpg,0,0.4,1.2,37,0,0,Pereyra,0.2,False,57,415,False,Roberto,2401,0,0,0,0.0,0,0,1.8,1,0,448,i,1.0,0,0,60,1.0,0,0,0.2,0.2,0,Groin Injury - Expected back 09 Sep,0,0,0,1,0,0,448,4,3,0.0,18.0,18,100,48,Pereyra,0
1731,0,108413,0,108413.jpg,0,0.0,0.6,19,0,0,Hughes,0.0,False,57,416,False,Will,1731,,0,0,0.0,0,0,0.0,0,0,148,a,0.0,0,0,50,0.0,0,0,0.3,0.0,0,,0,0,0,0,0,0,148,0,3,1.6,0.0,18,,0,Hughes,0
7786,0,41725,0,41725.jpg,0,0.0,0.9,9,0,0,Deeney,0.0,False,57,417,False,Troy,7786,75,0,0,0.0,0,0,0.0,0,0,294,d,0.0,0,0,65,0.0,0,0,0.7,0.0,0,Groin Injury - 75% chance of playing,0,0,0,0,0,0,294,0,4,1.6,0.0,18,75,0,Deeney,0
3762,0,20046,3,20046.jpg,0,35.2,0.8,33,1,0,Okaka,1.3,False,57,418,False,Stefano,3762,,0,0,15.6,0,1,8.4,7,0,19217,a,7.0,0,0,55,7.0,0,0,0.9,1.3,0,,0,0,0,7,0,0,19217,26,4,1.8,33.0,18,,62,Okaka,0
181,0,49696,0,49696.jpg,0,0.0,0.0,20,0,0,Zárate,0.0,False,57,419,False,Mauro,181,75,0,0,0.0,0,0,0.0,0,0,54,d,0.0,0,0,55,0.0,0,0,0.0,0.0,0,Lack of match fitness - 75% chance of playing,0,0,0,0,0,0,54,0,4,1.3,0.0,18,0,0,Zárate,0
4688,0,12086,0,12086.jpg,0,0.0,1.0,13,0,0,Myhill,0.0,False,35,420,False,Boaz,4688,,0,0,0.0,0,0,0.0,0,0,2364,a,0.0,0,0,40,0.0,0,0,4.4,0.0,0,,0,0,0,0,0,0,2364,0,1,1.0,0.0,19,,0,Myhill,0
10631,0,9089,0,9089.jpg,2,14.6,2.1,1,0,0,Foster,1.6,False,35,421,False,Ben,10631,,0,0,0.0,0,1,1.5,7,0,44655,a,7.0,0,0,45,7.0,1,0,15.9,1.6,0,,0,0,0,7,0,0,44655,25,1,2.1,0.0,19,,90,Foster,0
806,0,67527,0,67527.jpg,0,15.6,2.3,2,0,0,Nyom,1.2,False,35,422,False,Allan-Roméo,806,,0,0,1.1,0,0,1.7,6,0,2052,a,6.0,0,0,50,6.0,1,0,0.4,1.2,0,,0,0,0,6,0,0,2052,24,2,2.3,0.0,19,,90,Nyom,0
4502,0,37642,0,37642.jpg,0,0.0,2.3,6,0,0,Evans,0.0,False,35,423,False,Jonny,4502,25,0,0,0.0,0,0,0.0,0,0,701,d,0.0,0,0,50,0.0,0,0,0.8,0.0,0,Hamstring injury - 25% chance of playing,0,0,0,0,0,0,701,0,2,0.6,0.0,19,100,0,Evans,0
7771,0,60232,0,60232.jpg,0,21.0,2.3,25,0,0,Dawson,1.2,False,35,424,False,Craig,7771,100,0,0,0.0,0,0,2.1,6,0,9965,a,6.0,0,0,50,6.0,1,0,5.9,1.2,0,,0,0,0,6,0,0,9965,23,2,2.3,0.0,19,100,90,Dawson,0
16837,0,19272,0,19272.jpg,0,0.0,0.0,23,0,0,McAuley,0.0,False,35,425,False,Gareth,16837,0,0,0,0.0,0,0,0.0,0,0,260,i,0.0,0,0,50,0.0,0,0,1.9,0.0,0,Thigh injury - Expected back 27 Aug,0,0,0,0,0,0,260,0,2,0.0,0.0,19,0,0,McAuley,0
563,0,49944,0,49944.jpg,0,15.4,1.6,8,0,0,Livermore,0.6,False,35,426,False,Jake,563,,0,0,38.3,0,0,6.0,3,0,573,a,3.0,0,0,50,3.0,1,0,0.2,0.6,0,,0,0,0,3,0,0,573,13,3,1.6,6.0,19,,90,Livermore,0
4073,0,54908,0,54908.jpg,0,0.0,1.6,22,0,0,Chadli,0.0,False,35,427,False,Nacer,4073,100,0,0,0.0,0,0,0.0,0,0,736,a,0.0,0,0,60,0.0,0,0,0.8,0.0,0,,0,0,0,0,0,0,736,0,3,2.2,0.0,19,75,0,Chadli,0
75,0,18008,0,18008.jpg,0,0.0,0.0,7,0,0,Morrison,0.0,False,35,428,False,James,75,0,0,0,0.0,0,0,0.0,0,0,5,i,0.0,0,0,55,0.0,0,0,0.0,0.0,0,Knee injury - Expected back 27 Aug,0,0,0,0,0,0,5,0,3,0.0,0.0,19,0,0,Morrison,0
1156,1,55829,0,55829.jpg,0,8.8,1.3,5,0,0,Yacob,0.4,False,35,429,False,Claudio,1156,,0,0,0.9,0,0,2.4,2,0,806,a,2.0,0,0,45,2.0,1,0,0.4,0.4,0,,0,0,0,2,0,0,806,4,3,1.3,14.0,19,,90,Yacob,0
375,0,63370,0,63370.jpg,0,21.4,1.6,14,0,0,McClean,0.6,False,35,430,False,James,375,100,0,0,25.9,0,0,5.2,3,0,743,a,3.0,0,0,50,3.0,1,0,0.2,0.6,0,,0,0,0,3,0,0,743,13,3,1.6,5.0,19,100,90,McClean,0
442,0,173809,0,173809.jpg,0,0.0,1.3,45,0,0,Leko,0.0,False,35,431,False,Jonathan,442,,0,0,0.0,0,0,0.0,0,0,165,a,0.0,0,0,45,0.0,0,0,0.1,0.0,0,,0,0,0,0,0,0,165,0,3,1.3,0.0,19,,0,Leko,0
8450,0,50229,0,50229.jpg,0,6.8,2.2,10,0,0,Phillips,0.5,False,35,432,False,Matt,8450,100,0,0,31.0,0,0,5.4,3,0,4476,a,3.0,0,0,60,3.0,1,0,2.6,0.5,0,,0,0,0,3,0,0,4476,7,3,2.2,16.0,19,100,71,Phillips,0
453,0,195864,0,195864.jpg,0,3.2,1.3,28,0,0,Field,0.7,False,35,433,False,Sam,453,,0,0,1.3,0,0,0.5,3,0,994,a,3.0,0,0,45,3.0,1,0,0.1,0.7,0,,0,0,0,3,0,0,994,6,3,1.3,0.0,19,,69,Field,0
4345,0,19151,0,19151.jpg,0,29.8,1.5,11,0,0,Brunt,1.5,False,35,434,False,Chris,4345,100,0,0,42.3,0,2,7.2,8,0,34502,a,8.0,0,0,55,8.0,1,1,1.2,1.5,0,,0,0,0,8,0,0,34502,29,3,2.0,0.0,19,75,90,Brunt,0
18876,0,57134,0,57134.jpg,0,2.0,2.1,9,0,0,Rondón,0.2,False,35,435,False,Salomón,18876,,-1,1,0.3,1,0,0.9,1,0,726,a,1.0,0,0,64,1.0,0,0,1.6,0.2,0,,0,0,0,1,0,0,726,2,4,2.1,7.0,19,,2,Rondón,-1
5463,1,49440,0,49440.jpg,0,0.0,1.5,4,0,0,Robson-Kanu,0.0,False,35,436,False,Hal,5463,100,0,0,0.5,0,0,0.0,0,0,733,a,0.0,0,0,50,0.0,0,0,0.8,0.0,0,,0,0,0,0,0,0,733,-5,4,1.5,4.0,19,100,18,Robson-Kanu,0
15880,1,44683,0,44683.jpg,0,3.2,2.0,19,0,0,Rodriguez,0.2,False,35,437,False,Jay,15880,,0,0,22.5,0,0,9.8,1,0,2752,a,1.0,0,0,60,1.0,1,0,2.5,0.2,0,,0,0,0,1,0,0,2752,-6,4,2.0,72.0,19,,87,Rodriguez,0
1913,0,60706,0,60706.jpg,0,0.0,1.1,13,0,0,Adrián,0.0,False,21,438,False,Adrián,1913,,0,0,0.0,0,0,0.0,0,0,203,a,0.0,0,0,45,0.0,0,0,0.6,0.0,0,,0,0,0,0,0,0,203,0,1,1.6,0.0,20,,0,San Miguel del Castillo,0
248,0,32259,0,32259.jpg,0,0.0,0.0,1,0,0,Randolph,0.0,False,21,439,False,Darren,248,0,0,0,0.0,0,0,0.0,0,0,17,u,0.0,0,0,45,0.0,0,0,0.0,0.0,0,Transferred to Middlesbrough,0,0,0,0,0,0,17,0,1,0.0,0.0,20,0,0,Randolph,0
10476,0,38580,0,38580.jpg,0,0.0,1.3,4,0,0,Fonte,0.0,False,21,440,False,Jose,10476,,0,0,0.0,0,0,0.0,0,0,1343,a,0.0,0,0,50,0.0,0,0,2.1,0.0,0,,0,0,0,0,0,0,1343,0,2,1.8,0.0,20,,0,Fonte,0
1048,0,8380,0,8380.jpg,0,0.0,0.8,19,0,0,Collins,0.0,False,21,441,False,James,1048,100,0,0,0.0,0,0,0.0,0,0,306,a,0.0,0,0,45,0.0,0,0,0.3,0.0,0,,0,0,0,0,0,0,306,0,2,1.3,0.0,20,100,0,Collins,0
5668,0,48717,4,48717.jpg,0,26.4,1.3,2,0,0,Reid,0.0,False,21,442,False,Winston,5668,100,0,0,0.1,0,0,2.7,0,0,1374,a,0.0,0,0,50,0.0,0,0,1.8,0.0,0,,0,0,0,0,0,0,1374,19,2,1.8,0.0,20,100,90,Reid,0
2000,0,55459,2,55459.jpg,0,0.4,1.3,3,0,0,Cresswell,0.0,False,21,443,False,Aaron,2000,100,0,0,0.6,0,0,1.9,0,0,827,a,0.0,0,0,50,0.0,0,0,0.6,0.0,0,,0,0,0,0,0,0,827,3,2,1.8,18.0,20,100,9,Cresswell,0
4152,1,40669,4,40669.jpg,0,13.2,0.8,21,0,0,Ogbonna,-0.2,False,21,444,False,Angelo,4152,,0,0,0.5,0,0,1.4,-1,0,1410,a,-1.0,0,0,45,-1.0,0,0,1.2,-0.2,0,,0,0,0,-1,0,0,1410,10,2,1.3,0.0,20,,90,Ogbonna,0
896,0,113564,0,113564.jpg,0,0.0,0.8,22,0,0,Byram,0.0,False,21,445,False,Sam,896,,0,0,0.0,0,0,0.0,0,0,107,a,0.0,0,0,45,0.0,0,0,0.2,0.0,0,,0,0,0,0,0,0,107,0,2,1.3,0.0,20,,0,Byram,0
980,0,105717,2,105717.jpg,0,20.2,0.8,26,0,0,Masuaku,0.2,False,21,446,False,Arthur,980,,0,0,1.8,0,0,2.2,1,0,1026,a,1.0,0,0,45,1.0,0,0,0.3,0.2,0,,0,0,0,1,0,0,1026,14,2,1.3,0.0,20,,80,Masuaku,0
11537,1,20658,4,20658.jpg,0,27.2,1.3,5,0,0,Zabaleta,-0.2,False,21,447,False,Pablo,11537,,0,0,1.0,0,0,2.8,-1,0,3606,a,-1.0,0,0,50,-1.0,0,0,3.6,-0.2,0,,0,0,0,-1,0,0,3606,11,2,1.8,0.0,20,,90,Zabaleta,0
41859,0,18987,0,18987.jpg,0,0.0,1.2,11,0,0,Snodgrass,0.0,False,21,448,False,Robert,41859,,0,0,0.0,0,0,0.0,0,0,1193,a,0.0,0,0,60,0.0,0,0,4.9,0.0,0,,0,0,0,0,0,0,1193,0,3,1.7,0.0,20,,0,Snodgrass,0
6540,0,45124,4,45124.jpg,0,1.4,1.6,20,0,0,Ayew,0.3,False,21,449,False,André,6540,,0,0,8.7,0,0,1.0,2,0,1597,a,2.0,0,0,70,2.0,0,0,2.1,0.3,0,,0,0,0,2,0,0,1597,7,3,2.1,0.0,20,,90,Ayew,0
867,0,18073,2,18073.jpg,0,24.6,1.0,16,0,0,Noble,0.4,False,21,450,False,Mark,867,100,0,0,35.0,0,0,6.5,2,0,835,a,2.0,0,0,55,2.0,0,0,0.3,0.4,0,,0,0,0,2,0,0,835,13,3,1.5,5.0,20,100,60,Noble,0
234,0,55037,0,55037.jpg,0,0.0,0.0,8,0,0,Kouyaté,0.0,False,21,451,False,Cheikhou,234,0,0,0,0.0,0,0,0.0,0,0,57,i,0.0,0,0,50,0.0,0,0,0.0,0.0,0,Knee injury - Expected back 26 Aug,0,0,0,0,0,0,57,0,3,0.0,0.0,20,0,0,Kouyaté,0
2529,0,59779,4,59779.jpg,0,23.0,0.3,14,0,0,Obiang,0.4,False,21,452,False,Pedro,2529,100,0,0,12.8,0,0,3.6,2,0,2177,a,2.0,0,0,45,2.0,0,0,0.9,0.4,0,,0,0,0,2,0,0,2177,27,3,0.8,0.0,20,100,90,Obiang,0
11594,0,86934,0,86934.jpg,0,0.0,0.0,10,0,0,Lanzini,0.0,False,21,453,False,Manuel,11594,0,0,0,0.0,0,0,0.0,0,0,506,i,0.0,0,0,70,0.0,0,0,1.2,0.0,0,Knee injury - Expected back 26 Aug,0,0,0,0,0,0,506,0,3,0.0,0.0,20,0,0,Lanzini,0
755,0,57531,0,57531.jpg,0,0.0,0.0,30,0,0,Antonio,0.0,False,21,454,False,Michail,755,100,0,0,0.0,0,0,0.0,0,0,574,a,0.0,0,0,75,0.0,0,0,0.2,0.0,0,,0,0,0,0,0,0,574,0,3,2.3,0.0,20,0,0,Antonio,0
479,0,44336,0,44336.jpg,0,0.0,0.7,7,0,0,Feghouli,0.0,False,21,455,False,Sofiane,479,0,0,0,0.0,0,0,0.0,0,0,48,u,0.0,0,0,55,0.0,0,0,0.0,0.0,0,Transferred to Galatasaray,0,0,0,0,0,0,48,0,3,0.0,0.0,20,75,0,Feghouli,0
987,0,163526,2,163526.jpg,0,6.6,0.3,31,0,0,Fernandes,0.2,False,21,456,False,Edimilson,987,,0,0,11.3,0,0,4.3,1,0,977,a,1.0,0,0,45,1.0,0,0,0.4,0.2,0,,0,0,0,1,0,0,977,5,3,0.8,25.0,20,,59,Fernandes,0
1084,0,40142,0,40142.jpg,0,0.0,0.0,9,0,0,Carroll,0.0,False,21,457,False,Andy,1084,0,0,0,0.0,0,0,0.0,0,0,191,i,0.0,0,0,60,0.0,0,0,0.1,0.0,0,Hip injury - Expected back 26 Aug,0,0,0,0,0,0,191,0,4,0.0,0.0,20,0,0,Carroll,0
467,0,73889,2,73889.jpg,0,0.0,0.0,15,0,0,Sakho,0.2,False,21,458,False,Diafra,467,100,0,0,1.6,0,0,0.6,1,0,356,a,1.0,0,0,55,1.0,0,0,0.1,0.2,0,,0,0,0,1,0,0,356,-2,4,1.3,6.0,20,0,30,Sakho,0
8396,0,176296,0,176296.jpg,0,0.0,0.0,24,0,0,Fletcher,0.0,False,21,459,False,Ashley,8396,0,0,0,0.0,0,0,0.0,0,0,389,u,0.0,0,0,45,0.0,0,0,0.8,0.0,0,Transferred to Middlesbrough,0,0,0,0,0,0,389,0,4,0.0,0.0,20,0,0,Fletcher,0
650,0,148179,0,148179.jpg,0,0.0,0.0,,0,0,Valencia,0.0,False,21,460,False,Enner,650,0,0,0,0.0,0,0,0.0,0,0,109,u,0.0,0,0,50,0.0,0,0,0.0,0.0,0,Transferred to Tigres,0,0,0,0,0,0,109,0,4,0.0,0.0,20,0,0,Valencia,0
1761,0,43808,2,43808.jpg,0,15.4,0.8,29,0,0,Suttner,0.2,False,36,461,False,Markus,1761,,0,0,0.9,0,0,1.6,1,0,735,a,1.0,0,0,45,1.0,0,0,0.9,0.2,0,,0,0,0,1,0,0,735,15,2,1.3,0.0,3,,90,Suttner,0
1101,0,79733,0,79733.jpg,0,0.0,1.8,3,0,0,Malone,0.0,False,38,462,False,Scott,1101,100,0,0,0.0,0,0,0.0,0,0,80,a,0.0,0,0,45,0.0,0,0,0.2,0.0,0,,0,0,0,0,0,0,80,0,2,1.8,0.0,8,100,0,Malone,0
4465,0,169102,0,169102.jpg,0,0.0,0.8,14,0,0,Bakayoko,0.0,False,8,463,False,Tiemoué,4465,25,0,0,0.0,0,0,0.0,0,0,773,d,0.0,0,0,50,0.0,0,0,0.5,0.0,0,Knee injury - 25% chance of playing,0,0,0,0,0,0,773,0,3,0.4,0.0,5,25,0,Bakayoko,0
3648,1,56192,0,56192.jpg,0,14.8,2.8,15,0,0,Martina,0.0,False,11,464,False,Cuco,3648,,0,0,19.8,0,0,3.9,0,0,423,a,0.0,0,0,45,0.0,0,0,0.6,0.0,0,,0,0,0,0,0,0,423,4,2,1.8,4.0,7,,45,Martina,0
4527,0,92170,0,92170.jpg,0,0.0,-0.2,,0,0,Haidara,0.0,False,4,465,False,Massadio,4527,,0,0,0.0,0,0,0.0,0,0,2366,a,0.0,0,0,40,0.0,0,0,1.7,0.0,0,,0,0,0,0,0,0,2366,0,2,1.3,0.0,13,,0,Haidara,0
1487,0,48773,0,48773.jpg,0,0.0,0.1,10,0,0,de Jong,0.0,False,4,466,False,Siem,1487,,0,0,0.0,0,0,0.0,0,0,237,a,0.0,0,0,50,0.0,0,0,0.2,0.0,0,,0,0,0,0,0,0,237,0,3,1.6,0.0,13,,0,de Jong,0
1137,0,155513,0,155513.jpg,0,0.0,-0.2,16,0,0,Aarons,0.0,False,4,467,False,Rolando,1137,,0,0,0.0,0,0,0.0,0,0,253,a,0.0,0,0,45,0.0,0,0,0.3,0.0,0,,0,0,0,0,0,0,253,0,3,1.3,0.0,13,,0,Aarons,0
10412,0,77777,0,77777.jpg,0,57.8,1.9,26,1,0,Hegazi,3.3,True,35,468,False,Ahmed El-Sayed,10412,,1,-1,10.3,-1,3,12.1,15,0,236172,a,15.0,0,0,46,15.0,1,0,10.6,3.3,0,,0,0,1,15,0,0,236172,39,2,1.9,53.0,19,,90,Hegazi,1
175,0,98747,0,98747.jpg,0,0.0,0.6,29,0,0,Pope,0.0,False,90,469,False,Nick,175,,0,0,0.0,0,0,0.0,0,0,49,a,0.0,0,0,45,0.0,0,0,0.1,0.0,0,,0,0,0,0,0,0,49,0,1,2.1,0.0,4,,0,Pope,0
536,0,135363,3,135363.jpg,0,12.6,4.2,27,0,0,Christensen,0.2,False,8,470,False,Andreas,536,,0,0,11.4,0,0,2.8,1,0,448,a,1.0,0,0,55,1.0,0,0,0.2,0.2,0,,0,0,0,1,0,0,448,16,2,2.7,4.0,5,,73,Christensen,0
495,0,171162,0,171162.jpg,0,0.0,3.1,17,0,0,Musonda,0.2,False,8,471,False,Charly,495,,0,0,0.0,0,0,0.0,1,0,220,a,1.0,0,0,50,1.0,0,0,0.1,0.2,0,,0,0,0,1,0,0,220,3,3,1.6,0.0,5,,1,Musonda,0
18246,0,88482,0,88482.jpg,0,50.6,4.8,9,1,0,Morata,1.0,False,8,472,False,Álvaro,18246,,0,0,11.1,0,2,10.5,10,0,40539,a,10.0,0,0,100,10.0,0,1,7.7,1.0,0,,0,0,0,10,0,0,40539,34,4,3.3,43.0,5,,31,Morata,0
1086,0,11974,0,11974.jpg,0,0.0,1.6,17,0,0,Jakupovic,0.0,False,13,473,False,Eldin,1086,,0,0,0.0,0,0,0.0,0,0,69,a,0.0,0,0,45,0.0,0,0,0.3,0.0,0,,0,0,0,0,0,0,69,0,1,2.6,0.0,9,,0,Jakupovic,0
957,0,61604,2,61604.jpg,0,8.8,0.8,22,0,0,James,0.4,False,13,474,False,Matty,957,,0,0,0.9,0,0,1.0,2,0,2149,a,2.0,0,0,45,2.0,0,0,0.3,0.4,0,,0,0,0,2,0,0,2149,5,3,1.8,0.0,9,,81,James,0
12279,0,122798,0,122798.jpg,0,0.0,3.3,26,0,0,Robertson,0.0,False,14,475,False,Andrew,12279,,0,0,0.0,0,0,0.0,0,0,477,a,0.0,0,0,50,0.0,0,0,1.4,0.0,0,,0,0,0,0,0,0,477,0,2,3.3,0.0,10,,0,Robertson,0
880,0,156689,0,156689.jpg,0,0.0,2.6,15,0,0,Pereira,0.0,False,1,476,False,Andreas,880,,0,0,0.0,0,0,0.0,0,0,69,a,0.0,0,0,50,0.0,0,0,0.1,0.0,0,,0,0,0,0,0,0,69,0,3,2.6,0.0,12,,0,Pereira,0
3323,0,109528,2,109528.jpg,0,15.6,0.3,19,0,0,Manquillo,0.2,False,4,477,False,Javier,3323,,0,0,10.9,0,0,3.3,1,0,2220,a,1.0,0,0,45,1.0,0,0,1.3,0.2,0,,0,0,0,1,0,0,2220,16,2,1.8,6.0,13,,90,Manquillo,0
1345,0,114243,0,114243.jpg,0,0.0,0.5,7,0,0,Murphy,0.0,False,4,478,False,Jacob,1345,,0,0,0.0,0,0,0.0,0,0,172,a,0.0,0,0,55,0.0,0,0,0.2,0.0,0,,0,0,0,0,0,0,172,0,3,2.0,0.0,13,,0,Murphy,0
21302,0,15749,4,15749.jpg,2,5.8,1.1,25,0,0,Hart,0.0,False,21,479,False,Joe,21302,,0,0,0.0,0,0,0.6,0,0,7403,a,0.0,0,0,45,0.0,0,0,12.8,0.0,0,,0,0,0,0,0,0,7403,13,1,1.6,0.0,20,,90,Hart,0
